,time,revenus,r/c,accept_ratio
12589,12589,339113,0.808,0.7754442649434572
12590,12590,339113,0.808,0.7754442649434572
12591,12591,339113,0.808,0.7754442649434572
12592,12592,339113,0.808,0.7754442649434572
12593,12593,339281,0.808,0.7758064516129032
12594,12594,339281,0.808,0.7758064516129032
12595,12595,339281,0.808,0.7758064516129032
12596,12596,339281,0.808,0.7758064516129032
12597,12597,339281,0.808,0.7758064516129032
12598,12598,339281,0.808,0.7758064516129032
12599,12599,339281,0.808,0.7758064516129032
12600,12600,339281,0.808,0.7758064516129032
12601,12601,339281,0.808,0.7758064516129032
12602,12602,339281,0.808,0.7758064516129032
12603,12603,339281,0.808,0.7758064516129032
12604,12604,339281,0.808,0.7758064516129032
12605,12605,339281,0.808,0.7758064516129032
12606,12606,339281,0.808,0.7758064516129032
12607,12607,339281,0.808,0.7758064516129032
12608,12608,339281,0.808,0.7758064516129032
12609,12609,339281,0.808,0.7758064516129032
12610,12610,339281,0.808,0.7758064516129032
12611,12611,339281,0.808,0.7758064516129032
12612,12612,339281,0.808,0.7758064516129032
12613,12613,339281,0.808,0.7758064516129032
12614,12614,339281,0.808,0.7758064516129032
12615,12615,339281,0.808,0.7758064516129032
12616,12616,339281,0.808,0.7758064516129032
12617,12617,339281,0.808,0.7758064516129032
12618,12618,339281,0.808,0.7758064516129032
12619,12619,339281,0.808,0.7758064516129032
12620,12620,339281,0.808,0.7758064516129032
12621,12621,339748,0.808,0.7761674718196457
12622,12622,339748,0.808,0.7761674718196457
12623,12623,339748,0.808,0.7761674718196457
12624,12624,339748,0.808,0.7761674718196457
12625,12625,339748,0.808,0.7761674718196457
12626,12626,339748,0.808,0.7761674718196457
12627,12627,339748,0.808,0.7761674718196457
12628,12628,339748,0.808,0.7761674718196457
12629,12629,339748,0.808,0.7761674718196457
12630,12630,339748,0.808,0.7761674718196457
12631,12631,339748,0.808,0.7761674718196457
12632,12632,339748,0.808,0.7761674718196457
12633,12633,339748,0.808,0.7761674718196457
12634,12634,339748,0.808,0.7761674718196457
12635,12635,339748,0.808,0.7761674718196457
12636,12636,339748,0.808,0.7761674718196457
12637,12637,339748,0.808,0.7761674718196457
12638,12638,339748,0.808,0.7761674718196457
12639,12639,339748,0.808,0.7761674718196457
12640,12640,339748,0.808,0.7761674718196457
12641,12641,339748,0.808,0.7761674718196457
12642,12642,339748,0.808,0.7761674718196457
12643,12643,339748,0.808,0.7761674718196457
12644,12644,339748,0.808,0.7761674718196457
12645,12645,339851,0.808,0.7765273311897106
12646,12646,339851,0.808,0.7765273311897106
12647,12647,339851,0.808,0.7765273311897106
12648,12648,339851,0.808,0.7765273311897106
12649,12649,339851,0.808,0.7765273311897106
12650,12650,339851,0.808,0.7765273311897106
12651,12651,339851,0.808,0.7765273311897106
12652,12652,339851,0.808,0.7765273311897106
12653,12653,339851,0.808,0.7765273311897106
12654,12654,339851,0.808,0.7765273311897106
12655,12655,339851,0.808,0.7765273311897106
12656,12656,339851,0.808,0.7765273311897106
12657,12657,339851,0.808,0.7765273311897106
12658,12658,339851,0.808,0.7765273311897106
12659,12659,339851,0.808,0.7765273311897106
12660,12660,340606,0.808,0.7768860353130016
12661,12661,340606,0.808,0.7768860353130016
12662,12662,340606,0.808,0.7768860353130016
12663,12663,340606,0.808,0.7768860353130016
12664,12664,340606,0.808,0.7768860353130016
12665,12665,340606,0.808,0.7768860353130016
12666,12666,340606,0.808,0.7768860353130016
12667,12667,340606,0.808,0.7768860353130016
12668,12668,340606,0.808,0.7768860353130016
12669,12669,340606,0.808,0.7768860353130016
12670,12670,340606,0.808,0.7768860353130016
12671,12671,340606,0.808,0.7768860353130016
12672,12672,340606,0.808,0.7768860353130016
12673,12673,340606,0.808,0.7768860353130016
12674,12674,340606,0.808,0.7768860353130016
12675,12675,340606,0.808,0.7768860353130016
12676,12676,340606,0.808,0.7768860353130016
12677,12677,340606,0.808,0.7768860353130016
12678,12678,340606,0.808,0.7768860353130016
12679,12679,340606,0.808,0.7768860353130016
12680,12680,340606,0.808,0.7768860353130016
12681,12681,340606,0.808,0.7768860353130016
12682,12682,340606,0.808,0.7768860353130016
12683,12683,340606,0.808,0.7768860353130016
12684,12684,340606,0.808,0.7768860353130016
12685,12685,340606,0.808,0.7768860353130016
12686,12686,340606,0.808,0.7768860353130016
12687,12687,340606,0.808,0.7768860353130016
12688,12688,340980,0.808,0.7772435897435898
12689,12689,340980,0.808,0.7772435897435898
12690,12690,340980,0.808,0.7772435897435898
12691,12691,340980,0.808,0.7772435897435898
12692,12692,340980,0.808,0.7772435897435898
12693,12693,340980,0.808,0.7772435897435898
12694,12694,340980,0.808,0.7772435897435898
12695,12695,340980,0.808,0.7772435897435898
12696,12696,340980,0.808,0.7772435897435898
12697,12697,340980,0.808,0.7772435897435898
12698,12698,340980,0.808,0.7772435897435898
12699,12699,340980,0.808,0.7772435897435898
12700,12700,340980,0.808,0.7772435897435898
12701,12701,340980,0.808,0.7772435897435898
12702,12702,340980,0.808,0.7772435897435898
12703,12703,340980,0.808,0.7772435897435898
12704,12704,340980,0.808,0.7772435897435898
12705,12705,340980,0.808,0.7772435897435898
12706,12706,341566,0.808,0.7776
12707,12707,341566,0.808,0.7776
12708,12708,341566,0.808,0.7776
12709,12709,341566,0.808,0.7776
12710,12710,341566,0.808,0.7776
12711,12711,341566,0.808,0.7776
12712,12712,341566,0.808,0.7776
12713,12713,341566,0.808,0.7776
12714,12714,341566,0.808,0.7776
12715,12715,341566,0.808,0.7776
12716,12716,341566,0.808,0.7776
12717,12717,341566,0.808,0.7776
12718,12718,341566,0.808,0.7776
12719,12719,341566,0.808,0.7776
12720,12720,341566,0.808,0.7776
12721,12721,341566,0.808,0.7776
12722,12722,341566,0.808,0.7776
12723,12723,341566,0.808,0.7776
12724,12724,341566,0.808,0.7776
12725,12725,341566,0.808,0.7776
12726,12726,341566,0.808,0.7776
12727,12727,341566,0.808,0.7776
12728,12728,342255,0.807,0.7779552715654952
12729,12729,342255,0.807,0.7779552715654952
12730,12730,342255,0.807,0.7779552715654952
12731,12731,342255,0.807,0.7779552715654952
12732,12732,342255,0.807,0.7779552715654952
12733,12733,342255,0.807,0.7779552715654952
12734,12734,342255,0.807,0.7779552715654952
12735,12735,342255,0.807,0.7779552715654952
12736,12736,342255,0.807,0.7779552715654952
12737,12737,342255,0.807,0.7779552715654952
12738,12738,342255,0.807,0.7779552715654952
12739,12739,342255,0.807,0.7779552715654952
12740,12740,342255,0.807,0.7779552715654952
12741,12741,342255,0.807,0.7779552715654952
12742,12742,342255,0.807,0.7779552715654952
12743,12743,342255,0.807,0.7779552715654952
12744,12744,342255,0.807,0.7779552715654952
12745,12745,342599,0.806,0.7783094098883573
12746,12746,342599,0.806,0.7783094098883573
12747,12747,342599,0.806,0.7783094098883573
12748,12748,342599,0.806,0.7783094098883573
12749,12749,342599,0.806,0.7783094098883573
12750,12750,342599,0.806,0.7783094098883573
12751,12751,342599,0.806,0.7783094098883573
12752,12752,342599,0.806,0.7783094098883573
12753,12753,342599,0.806,0.7783094098883573
12754,12754,342599,0.806,0.7783094098883573
12755,12755,342599,0.806,0.7783094098883573
12756,12756,342599,0.806,0.7783094098883573
12757,12757,342599,0.806,0.7783094098883573
12758,12758,342599,0.806,0.7783094098883573
12759,12759,342599,0.806,0.7783094098883573
12760,12760,342599,0.806,0.7783094098883573
12761,12761,342599,0.806,0.7783094098883573
12762,12762,342599,0.806,0.7783094098883573
12763,12763,342599,0.806,0.7783094098883573
12764,12764,342599,0.806,0.7783094098883573
12765,12765,342599,0.806,0.7783094098883573
12766,12766,342599,0.806,0.7783094098883573
12767,12767,342599,0.806,0.7783094098883573
12768,12768,343909,0.806,0.7786624203821656
12769,12769,343909,0.806,0.7786624203821656
12770,12770,343909,0.806,0.7786624203821656
12771,12771,343909,0.806,0.7786624203821656
12772,12772,343909,0.806,0.7786624203821656
12773,12773,343909,0.806,0.7786624203821656
12774,12774,343909,0.806,0.7786624203821656
12775,12775,343909,0.806,0.7786624203821656
12776,12776,343909,0.806,0.7786624203821656
12777,12777,343909,0.806,0.7786624203821656
12778,12778,343909,0.806,0.7786624203821656
12779,12779,343909,0.806,0.7786624203821656
12780,12780,343909,0.806,0.7786624203821656
12781,12781,343909,0.806,0.7786624203821656
12782,12782,343909,0.806,0.7786624203821656
12783,12783,343909,0.806,0.7786624203821656
12784,12784,343909,0.806,0.7786624203821656
12785,12785,343909,0.806,0.7786624203821656
12786,12786,343909,0.806,0.7786624203821656
12787,12787,343909,0.806,0.7786624203821656
12788,12788,343909,0.806,0.7786624203821656
12789,12789,343909,0.806,0.7786624203821656
12790,12790,343909,0.806,0.7786624203821656
12791,12791,343909,0.806,0.7786624203821656
12792,12792,343909,0.806,0.7786624203821656
12793,12793,343909,0.806,0.7786624203821656
12794,12794,343909,0.806,0.7786624203821656
12795,12795,343909,0.806,0.7786624203821656
12796,12796,343909,0.806,0.7786624203821656
12797,12797,343909,0.806,0.7786624203821656
12798,12798,344207,0.806,0.7790143084260731
12799,12799,344207,0.806,0.7790143084260731
12800,12800,344207,0.806,0.7790143084260731
12801,12801,344207,0.806,0.7790143084260731
12802,12802,344207,0.806,0.7790143084260731
12803,12803,344207,0.806,0.7790143084260731
12804,12804,344207,0.806,0.7790143084260731
12805,12805,344207,0.806,0.7790143084260731
12806,12806,344207,0.806,0.7790143084260731
12807,12807,344207,0.806,0.7790143084260731
12808,12808,344207,0.806,0.7790143084260731
12809,12809,344207,0.806,0.7790143084260731
12810,12810,344207,0.806,0.7790143084260731
12811,12811,344207,0.806,0.7790143084260731
12812,12812,344207,0.806,0.7790143084260731
12813,12813,344207,0.806,0.7790143084260731
12814,12814,344207,0.806,0.7790143084260731
12815,12815,344207,0.806,0.7790143084260731
12816,12816,344207,0.806,0.7790143084260731
12817,12817,344207,0.806,0.7790143084260731
12818,12818,344207,0.806,0.7790143084260731
12819,12819,344207,0.806,0.7790143084260731
12820,12820,344207,0.806,0.7790143084260731
12821,12821,344207,0.806,0.7790143084260731
12822,12822,344207,0.806,0.7790143084260731
12823,12823,344207,0.806,0.7790143084260731
12824,12824,344207,0.806,0.7790143084260731
12825,12825,344207,0.806,0.7790143084260731
12826,12826,344207,0.806,0.7790143084260731
12827,12827,344852,0.806,0.7793650793650794
12828,12828,344852,0.806,0.7793650793650794
12829,12829,344852,0.806,0.7793650793650794
12830,12830,344852,0.806,0.7793650793650794
12831,12831,344852,0.806,0.7793650793650794
12832,12832,344852,0.806,0.7793650793650794
12833,12833,344852,0.806,0.7793650793650794
12834,12834,344852,0.806,0.7793650793650794
12835,12835,344852,0.806,0.7793650793650794
12836,12836,344852,0.806,0.7793650793650794
12837,12837,344852,0.806,0.7793650793650794
12838,12838,344852,0.806,0.7793650793650794
12839,12839,344852,0.806,0.7793650793650794
12840,12840,344852,0.806,0.7793650793650794
12841,12841,344852,0.806,0.7793650793650794
12842,12842,344852,0.806,0.7793650793650794
12843,12843,344852,0.806,0.7793650793650794
12844,12844,344852,0.806,0.7793650793650794
12845,12845,344852,0.806,0.7793650793650794
12846,12846,344852,0.806,0.7793650793650794
12847,12847,344852,0.806,0.7793650793650794
12848,12848,344852,0.806,0.7793650793650794
12849,12849,344852,0.806,0.7793650793650794
12850,12850,344852,0.806,0.7793650793650794
12851,12851,344852,0.806,0.7793650793650794
12852,12852,344977,0.806,0.7797147385103012
12853,12853,344977,0.806,0.7797147385103012
12854,12854,344977,0.806,0.7797147385103012
12855,12855,344977,0.806,0.7797147385103012
12856,12856,344977,0.806,0.7797147385103012
12857,12857,344977,0.806,0.7797147385103012
12858,12858,344977,0.806,0.7797147385103012
12859,12859,344977,0.806,0.7797147385103012
12860,12860,344977,0.806,0.7797147385103012
12861,12861,344977,0.806,0.7797147385103012
12862,12862,344977,0.806,0.7797147385103012
12863,12863,344977,0.806,0.7797147385103012
12864,12864,344977,0.806,0.7797147385103012
12865,12865,344977,0.806,0.7797147385103012
12866,12866,344977,0.806,0.7797147385103012
12867,12867,344977,0.806,0.7797147385103012
12868,12868,344977,0.806,0.7797147385103012
12869,12869,344977,0.806,0.7797147385103012
12870,12870,344977,0.806,0.7797147385103012
12871,12871,344977,0.806,0.7797147385103012
12872,12872,344977,0.806,0.7797147385103012
12873,12873,344977,0.806,0.7797147385103012
12874,12874,344977,0.806,0.7797147385103012
12875,12875,344977,0.806,0.7797147385103012
12876,12876,344977,0.806,0.7797147385103012
12877,12877,344977,0.806,0.7797147385103012
12878,12878,345449,0.806,0.7800632911392406
12879,12879,345449,0.806,0.7800632911392406
12880,12880,345449,0.806,0.7800632911392406
12881,12881,345449,0.806,0.7800632911392406
12882,12882,345449,0.806,0.7800632911392406
12883,12883,345449,0.806,0.7800632911392406
12884,12884,345449,0.806,0.7800632911392406
12885,12885,345449,0.806,0.7800632911392406
12886,12886,345449,0.806,0.7800632911392406
12887,12887,345449,0.806,0.7800632911392406
12888,12888,345449,0.806,0.7800632911392406
12889,12889,345449,0.806,0.7800632911392406
12890,12890,345449,0.806,0.7800632911392406
12891,12891,345449,0.806,0.7800632911392406
12892,12892,345449,0.806,0.7800632911392406
12893,12893,345449,0.806,0.7800632911392406
12894,12894,345449,0.806,0.7800632911392406
12895,12895,345449,0.806,0.7800632911392406
12896,12896,345449,0.806,0.7800632911392406
12897,12897,346556,0.806,0.7804107424960506
12898,12898,346556,0.806,0.7804107424960506
12899,12899,346556,0.806,0.7804107424960506
12900,12900,346556,0.806,0.7804107424960506
12901,12901,346556,0.806,0.7804107424960506
12902,12902,346556,0.806,0.7804107424960506
12903,12903,346556,0.806,0.7804107424960506
12904,12904,346556,0.806,0.7804107424960506
12905,12905,346556,0.806,0.7804107424960506
12906,12906,346556,0.806,0.7804107424960506
12907,12907,346556,0.806,0.7804107424960506
12908,12908,346556,0.806,0.7804107424960506
12909,12909,346556,0.806,0.7804107424960506
12910,12910,346556,0.806,0.7804107424960506
12911,12911,346556,0.806,0.7804107424960506
12912,12912,348115,0.807,0.7807570977917981
12913,12913,348115,0.807,0.7807570977917981
12914,12914,348115,0.807,0.7807570977917981
12915,12915,348115,0.807,0.7807570977917981
12916,12916,348115,0.807,0.7807570977917981
12917,12917,348115,0.807,0.7807570977917981
12918,12918,348115,0.807,0.7807570977917981
12919,12919,348115,0.807,0.7807570977917981
12920,12920,348115,0.807,0.7807570977917981
12921,12921,348115,0.807,0.7807570977917981
12922,12922,348115,0.807,0.7807570977917981
12923,12923,348115,0.807,0.7807570977917981
12924,12924,348115,0.807,0.7807570977917981
12925,12925,348115,0.807,0.7807570977917981
12926,12926,348115,0.807,0.7807570977917981
12927,12927,348115,0.807,0.7807570977917981
12928,12928,348115,0.807,0.7807570977917981
12929,12929,348115,0.807,0.7807570977917981
12930,12930,348115,0.807,0.7807570977917981
12931,12931,348115,0.807,0.7807570977917981
12932,12932,348115,0.807,0.7807570977917981
12933,12933,348115,0.807,0.7807570977917981
12934,12934,348115,0.807,0.7807570977917981
12935,12935,349036,0.806,0.7811023622047244
12936,12936,349036,0.806,0.7811023622047244
12937,12937,349036,0.806,0.7811023622047244
12938,12938,349036,0.806,0.7811023622047244
12939,12939,349036,0.806,0.7811023622047244
12940,12940,349036,0.806,0.7811023622047244
12941,12941,349036,0.806,0.7811023622047244
12942,12942,349036,0.806,0.7811023622047244
12943,12943,349036,0.806,0.7811023622047244
12944,12944,349036,0.806,0.7811023622047244
12945,12945,349036,0.806,0.7811023622047244
12946,12946,349036,0.806,0.7811023622047244
12947,12947,349036,0.806,0.7811023622047244
12948,12948,349036,0.806,0.7811023622047244
12949,12949,349036,0.806,0.7811023622047244
12950,12950,350107,0.806,0.7814465408805031
12951,12951,350107,0.806,0.7814465408805031
12952,12952,350107,0.806,0.7814465408805031
12953,12953,350107,0.806,0.7814465408805031
12954,12954,350107,0.806,0.7814465408805031
12955,12955,350107,0.806,0.7814465408805031
12956,12956,350107,0.806,0.7814465408805031
12957,12957,350107,0.806,0.7814465408805031
